"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006869","GO:0006869","lipid transport","17/190","419/28943",2.92686553368576e-09,1.10119381745876e-07,6.27114482769342e-08,"Ptges/Cav1/Il1a/Ceacam1/Slc2a1/Mif/Anxa2/Abcc1/Inhba/Nfkbia/Nos2/Anxa1/Il1b/Ptgs2/Pla2g4a/Acsl1/Cd36",17
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","11/190","143/28943",2.96794162935121e-09,1.10476891075531e-07,6.2915044841678e-08,"Prdx5/Sod2/Lrrk2/Bnip3/Txn1/Map3k5/Mmp9/Met/Anxa1/Lcn2/Cd36",11
"GO:0051047","GO:0051047","positive regulation of secretion","17/190","420/28943",3.03301330344224e-09,1.11710668934152e-07,6.36176640821735e-08,"Ptges/Sdc1/Gja1/Il1a/S100a8/Itgb2/Mif/Anxa2/Cd38/Hif1a/Fgr/Itgam/S100a10/Ezr/Il1b/Sdc4/Pla2g4a",17
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","17/190","421/28943",3.14269563159035e-09,1.14544708488902e-07,6.5231609984655e-08,"Cav1/Arg1/Il1a/Ceacam1/Cxcl3/Irak3/Plcb1/Cxcl2/Cxcl1/Hif1a/Nfkbia/Il1b/Ecm1/Acsl1/Tnf/Ccl3/Pf4",17
"GO:0048732","GO:0048732","gland development","18/190","483/28943",3.72849992626858e-09,1.34495064350657e-07,7.65930587132547e-08,"Hp/Cav1/Gja1/Sod2/Ceacam1/Pkm/Hif1a/Cd44/Gpx1/Cebpb/Met/Lmo4/Plaur/Msn/Cflar/Areg/Anxa1/Tnf",18
"GO:0140353","GO:0140353","lipid export from cell","8/190","58/28943",4.30712924646769e-09,1.5378209421827e-07,8.75767525624418e-08,"Ptges/Il1a/Mif/Inhba/Nos2/Il1b/Ptgs2/Pla2g4a",8
"GO:1905952","GO:1905952","regulation of lipid localization","12/190","187/28943",4.42610605169174e-09,1.56433788635044e-07,8.90868554582931e-08,"Ptges/Cav1/Il1a/Mif/Anxa2/Hilpda/Ehd1/Nfkbia/Il1b/Pla2g4a/Acsl1/Cd36",12
"GO:0001659","GO:0001659","temperature homeostasis","12/190","189/28943",4.99128555248927e-09,1.746450814816e-07,9.94579321143388e-08,"Ptges/Cav1/Gja1/Il1a/Gpx1/Cebpb/Il1b/Ptgs2/Lcn2/Acsl1/Tnf/Cd36",12
"GO:0051402","GO:0051402","neuron apoptotic process","15/190","329/28943",5.46379724394829e-09,1.89285411451238e-07,1.07795395339178e-07,"Egln3/Sod2/Gapdh/Fam162a/Bnip3/Gpi1/Hif1a/Gpx1/Cebpb/Itgam/Il1b/Lcn2/Tnf/Ccl3/Mt1",15
"GO:0043542","GO:0043542","endothelial cell migration","13/190","234/28943",5.67253112250667e-09,1.94590062722067e-07,1.1081632007126e-07,"Atp2b4/Ceacam1/Itgb2/Gpi1/Hif1a/Gpx1/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",13
"GO:0003018","GO:0003018","vascular process in circulatory system","13/190","235/28943",5.97059042038431e-09,2.02826173601211e-07,1.15506670064256e-07,"Cav1/Gja1/Sod2/Ceacam1/Slc2a1/Cd38/Hif1a/Abcc1/Gpx1/Plec/Klf2/Ptgs2/Cd36",13
"GO:0006820","GO:0006820","anion transport","18/190","500/28943",6.37878770706147e-09,2.14609405644308e-07,1.22217055966269e-07,"Ptges/Arg1/Gja1/Il1a/Slc7a11/Slc16a3/Ceacam1/Slc7a2/Slc2a1/Mif/Abcc1/Cebpb/Nos2/Anxa1/Il1b/Ptgs2/Pla2g4a/Cd36",18
"GO:0016052","GO:0016052","carbohydrate catabolic process","11/190","154/28943",6.48457424092601e-09,2.14792971504336e-07,1.2232159415704e-07,"Gapdh/Pgk1/Pgam1/Eno1/Ldha/Aldoa/Gpi1/Pkm/Pygl/Tpi1/Hif1a",11
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","8/190","61/28943",6.50701771347802e-09,2.14792971504336e-07,1.2232159415704e-07,"Cd14/Malt1/Mif/Acod1/Nfkbia/Il1b/Sash1/Tnf",8
"GO:0006090","GO:0006090","pyruvate metabolic process","10/190","121/28943",7.89185829533983e-09,2.58071141826113e-07,1.46967907064223e-07,"Gapdh/Pgk1/Pgam1/Eno1/Ldha/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",10
"GO:0002446","GO:0002446","neutrophil mediated immunity","7/190","41/28943",8.75391758195477e-09,2.83610718696849e-07,1.61512339012089e-07,"Arg1/Trem1/Itgb2/Cxcl1/Itgam/Anxa3/Ncf1",7
"GO:0006096","GO:0006096","glycolytic process","9/190","92/28943",1.01741304908032e-08,3.26598922819452e-07,1.85993520222988e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0006757","GO:0006757","ATP generation from ADP","9/190","93/28943",1.12009459390863e-08,3.56291907644209e-07,2.02903259930052e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","6/190","25/28943",1.18037504122434e-08,3.72083988220177e-07,2.11896629022065e-07,"Ptges/Il1a/Mif/Il1b/Pla2g4a/Acsl1",6
"GO:0002697","GO:0002697","regulation of immune effector process","17/190","464/28943",1.32524850460526e-08,4.14021831929805e-07,2.35779644663323e-07,"Arg1/Ceacam1/Irak3/Itgb2/Malt1/Mif/Gpi1/Cxcl1/Fgr/Itgam/Nlrp3/Anxa1/Il1b/Ncf1/Tnfrsf1b/Tnf/Cd36",17
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","16/190","407/28943",1.35556420703121e-08,4.19745058442674e-07,2.39038942143464e-07,"Klk8/Arg1/Smpdl3b/Gja1/Ceacam1/Irak3/Mif/Anxa2/Cd9/Acod1/Cd44/Gpx1/Plaur/Nlrp3/Tnfrsf1b/Tnf",16
"GO:0070555","GO:0070555","response to interleukin-1","9/190","96/28943",1.48457595350443e-08,4.51698370548871e-07,2.57235906634681e-07,"Irak3/Fn1/Plcb1/Acod1/Cebpb/Saa3/Anxa1/Il1b/Ccl3",9
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","9/190","96/28943",1.48457595350443e-08,4.51698370548871e-07,2.57235906634681e-07,"Gpi1/Cd44/Gpx1/Mmp9/Cast/Plaur/Cflar/Ptgs2/Tnf",9
"GO:0070482","GO:0070482","response to oxygen levels","14/190","305/28943",1.64917465773294e-08,4.97453631673066e-07,2.8329288812055e-07,"Cav1/Egln3/Sod2/Fam162a/Pgk1/Eno1/Bnip3/Pdpn/P4hb/Egln1/Cd38/Hif1a/Higd1a/Nos2",14
"GO:0045861","GO:0045861","negative regulation of proteolysis","15/190","361/28943",1.88613343495038e-08,5.64066742640288e-07,3.21228123469281e-07,"Stfa3/Slpi/Gapdh/Lrrk2/Gpi1/Cd44/Gpx1/Mmp9/Cast/Plaur/Cflar/Ptgs2/Ecm1/Serpinb2/Tnf",15
"GO:0042063","GO:0042063","gliogenesis","15/190","363/28943",2.0292072479633e-08,6.01711539035898e-07,3.42666308688183e-07,"Fn1/S100a8/Vcan/Pmp22/Cd9/Itgam/Plec/Vim/Areg/Anxa1/Il1b/Ndrg1/Tnfrsf1b/Tnf/Ccl3",15
"GO:0001660","GO:0001660","fever generation","5/190","14/28943",2.20676282301733e-08,6.48862446868709e-07,3.6951809146146e-07,"Ptges/Il1a/Il1b/Ptgs2/Tnf",5
"GO:0032370","GO:0032370","positive regulation of lipid transport","9/190","101/28943",2.32478792433825e-08,6.71306032582574e-07,3.82299399731897e-07,"Ptges/Cav1/Il1a/Mif/Anxa2/Nfkbia/Il1b/Pla2g4a/Acsl1",9
"GO:0046031","GO:0046031","ADP metabolic process","9/190","101/28943",2.32478792433825e-08,6.71306032582574e-07,3.82299399731897e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0006006","GO:0006006","glucose metabolic process","12/190","217/28943",2.34064978494067e-08,6.71306032582574e-07,3.82299399731897e-07,"Gapdh/Pgk1/Pgam1/Eno1/Ldha/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Tnf/Cd36",12
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","15/190","368/28943",2.43117536014839e-08,6.91600210175546e-07,3.93856650129303e-07,"Cav1/Slc7a11/Atp2b4/Ceacam1/Eno1/Pid1/Hif1a/Nos2/Anxa1/Il1b/Ptgs2/Plek/Pla2g4a/Tnf/Cd36",15
"GO:0001666","GO:0001666","response to hypoxia","12/190","219/28943",2.59094097081375e-08,7.2917566703951e-07,4.15255347454398e-07,"Cav1/Egln3/Fam162a/Pgk1/Eno1/Bnip3/P4hb/Egln1/Cd38/Hif1a/Higd1a/Nos2",12
"GO:0010594","GO:0010594","regulation of endothelial cell migration","11/190","176/28943",2.60494308030691e-08,7.2917566703951e-07,4.15255347454398e-07,"Atp2b4/Ceacam1/Gpi1/Hif1a/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",11
"GO:1901652","GO:1901652","response to peptide","16/190","430/28943",2.91199136262115e-08,8.08655379191381e-07,4.60517932284197e-07,"Cav1/Gja1/Ceacam1/Fpr2/Pid1/Slc2a1/Plcb1/Pkm/Abcc1/Mmp9/Ptpre/Nfkbia/Vim/Anxa1/Il1b/Cd36",16
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","9/190","105/28943",3.27081418151869e-08,8.93066644189233e-07,5.08588967509579e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","9/190","105/28943",3.27081418151869e-08,8.93066644189233e-07,5.08588967509579e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","5/190","15/28943",3.29252921121495e-08,8.93066644189233e-07,5.08588967509579e-07,"Ptges/Il1a/Mif/Il1b/Pla2g4a",5
"GO:0002274","GO:0002274","myeloid leukocyte activation","13/190","272/28943",3.39048126338588e-08,9.12561072352862e-07,5.19690771788622e-07,"Lrrk2/Slc7a2/Fn1/Itgb2/Clec4d/Fgr/Itgam/Anxa3/Ptpre/Anxa1/Ndrg1/Pla2g4a/Tnf",13
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","12/190","225/28943",3.49227651178082e-08,9.32784390436724e-07,5.31207668686307e-07,"Trem1/Fn1/Bst1/Pdpn/P4hb/Carmil1/Nedd9/Vcl/Myadm/S100a10/Sdc4/Cd36",12
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","17/190","497/28943",3.60209459261754e-08,9.54827952997634e-07,5.43761169364035e-07,"Cav1/Arg1/Il1a/Ceacam1/Itgb2/Pdpn/Malt1/Cd9/Cd44/Cebpb/Myadm/Plaur/Nlrp3/Anxa1/Il1b/Sdc4/Tnf",17
"GO:0006690","GO:0006690","icosanoid metabolic process","10/190","142/28943",3.67881792924375e-08,9.66195483181761e-07,5.50234818869474e-07,"Ptges/Pdpn/Mif/Gpx1/Ltc4s/Anxa1/Il1b/Ptgs2/Ncf1/Pla2g4a",10
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","7/190","50/28943",3.70020562293101e-08,9.66195483181761e-07,5.50234818869474e-07,"Sod2/Itgb2/Klf2/Il1b/Ptgs2/Tnf/Cd36",7
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","6/190","30/28943",3.85103276017408e-08,9.84901787158874e-07,5.60887797443404e-07,"Ptges/Mif/Anxa1/Il1b/Ptgs2/Pla2g4a",6
"GO:0046457","GO:0046457","prostanoid biosynthetic process","6/190","30/28943",3.85103276017408e-08,9.84901787158874e-07,5.60887797443404e-07,"Ptges/Mif/Anxa1/Il1b/Ptgs2/Pla2g4a",6
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","13/190","275/28943",3.85628879224823e-08,9.84901787158874e-07,5.60887797443404e-07,"Gapdh/Lrrk2/Pgk1/Pgam1/Eno1/Pid1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Fam20c/Smpdl3a",13
"GO:0010631","GO:0010631","epithelial cell migration","14/190","328/28943",4.0898740258727e-08,1.03699052293685e-06,5.90551604193518e-07,"Atp2b4/Ceacam1/Itgb2/Gpi1/Hif1a/Gpx1/Mmp9/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",14
"GO:0046456","GO:0046456","icosanoid biosynthetic process","7/190","51/28943",4.26520200417312e-08,1.07366487860444e-06,6.11437136985968e-07,"Ptges/Mif/Ltc4s/Anxa1/Il1b/Ptgs2/Pla2g4a",7
"GO:0090132","GO:0090132","epithelium migration","14/190","330/28943",4.41032172228754e-08,1.10226540759172e-06,6.27724738367693e-07,"Atp2b4/Ceacam1/Itgb2/Gpi1/Hif1a/Gpx1/Mmp9/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",14
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","9/190","109/28943",4.53713953321942e-08,1.12591852671878e-06,6.41194859005924e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0045454","GO:0045454","cell redox homeostasis","6/190","31/28943",4.74930748496246e-08,1.157501052007e-06,6.59180665588441e-07,"Prdx5/Ero1a/Txn1/Gpx1/Prdx6/Txnrd1",6
"GO:0090130","GO:0090130","tissue migration","14/190","332/28943",4.75333151798288e-08,1.157501052007e-06,6.59180665588441e-07,"Atp2b4/Ceacam1/Itgb2/Gpi1/Hif1a/Gpx1/Mmp9/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",14
"GO:0018119","GO:0018119","peptidyl-cysteine S-nitrosylation","5/190","16/28943",4.76365108571044e-08,1.157501052007e-06,6.59180665588441e-07,"Atp2b4/Gapdh/S100a8/Txn1/Nos2",5
"GO:0061028","GO:0061028","establishment of endothelial barrier","7/190","52/28943",4.90147543362156e-08,1.16959389235545e-06,6.66067369091581e-07,"Plcb1/Vcl/Myadm/Ezr/Msn/Il1b/Tnf",7
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","7/190","52/28943",4.90147543362156e-08,1.16959389235545e-06,6.66067369091581e-07,"Sod2/Itgb2/Klf2/Il1b/Ptgs2/Tnf/Cd36",7
"GO:0071456","GO:0071456","cellular response to hypoxia","9/190","110/28943",4.91369826168195e-08,1.16959389235545e-06,6.66067369091581e-07,"Egln3/Fam162a/Pgk1/Eno1/Bnip3/P4hb/Egln1/Hif1a/Higd1a",9
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","11/190","188/28943",5.13242372499206e-08,1.21340206849643e-06,6.91015512902558e-07,"Gapdh/Gpi1/Cd44/Gpx1/Mmp9/Cast/Plaur/Cflar/Ptgs2/Serpinb2/Tnf",11
"GO:0071347","GO:0071347","cellular response to interleukin-1","8/190","79/28943",5.2126462123363e-08,1.22409725482985e-06,6.97106271985348e-07,"Irak3/Fn1/Plcb1/Acod1/Cebpb/Saa3/Il1b/Ccl3",8
"GO:0002367","GO:0002367","cytokine production involved in immune response","10/190","148/28943",5.45175287773253e-08,1.27171222127907e-06,7.24222329652469e-07,"Arg1/Trem1/Irak3/Malt1/Mif/Nlrp3/Il1b/Tnfrsf1b/Tnf/Cd36",10
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","7/190","53/28943",5.61618511141761e-08,1.30139282813578e-06,7.41125020279786e-07,"Slc7a11/Sod2/Lrrk2/Txn1/Hif1a/Gpx1/Met",7
"GO:0046939","GO:0046939","nucleotide phosphorylation","9/190","113/28943",6.21187592524321e-08,1.42995749094908e-06,8.14340798233061e-07,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0006692","GO:0006692","prostanoid metabolic process","7/190","54/28943",6.41702914063043e-08,1.45799902357571e-06,8.30310059002966e-07,"Ptges/Pdpn/Mif/Anxa1/Il1b/Ptgs2/Pla2g4a",7
"GO:0006693","GO:0006693","prostaglandin metabolic process","7/190","54/28943",6.41702914063043e-08,1.45799902357571e-06,8.30310059002966e-07,"Ptges/Pdpn/Mif/Anxa1/Il1b/Ptgs2/Pla2g4a",7
"GO:0071453","GO:0071453","cellular response to oxygen levels","10/190","151/28943",6.59262731377467e-08,1.48823244973533e-06,8.47527572494088e-07,"Cav1/Egln3/Fam162a/Pgk1/Eno1/Bnip3/P4hb/Egln1/Hif1a/Higd1a",10
"GO:0017014","GO:0017014","protein nitrosylation","5/190","17/28943",6.71260235000789e-08,1.49601246004316e-06,8.51958179588665e-07,"Atp2b4/Gapdh/S100a8/Txn1/Nos2",5
"GO:0032306","GO:0032306","regulation of prostaglandin secretion","5/190","17/28943",6.71260235000789e-08,1.49601246004316e-06,8.51958179588665e-07,"Ptges/Il1a/Mif/Il1b/Pla2g4a",5
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","9/190","117/28943",8.40211243746802e-08,1.84332674050612e-06,1.04974880635914e-06,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","10/190","155/28943",8.43849460838725e-08,1.84332674050612e-06,1.04974880635914e-06,"Cav1/Irak3/Itgb2/Malt1/Mtpn/Nlrp3/Cflar/Il1b/Tnf/Cd36",10
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","8/190","84/28943",8.47042026954414e-08,1.84332674050612e-06,1.04974880635914e-06,"Gpi1/Cd44/Gpx1/Mmp9/Plaur/Cflar/Ptgs2/Tnf",8
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","16/190","465/28943",8.52355205004568e-08,1.84332674050612e-06,1.04974880635914e-06,"Sod2/Gapdh/Pgk1/Pgam1/Eno1/Ldha/Bnip3/Aldoa/Gpi1/Pkm/Pygl/Tpi1/Hif1a/Gbe1/Plec/Cd36",16
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","6/190","34/28943",8.53440788688174e-08,1.84332674050612e-06,1.04974880635914e-06,"Fpr2/Itgb2/Cxcl1/Itgam/Pon3/Cd36",6
"GO:0044282","GO:0044282","small molecule catabolic process","14/190","350/28943",9.11463949998508e-08,1.95657200064097e-06,1.11424039867431e-06,"Upp1/Arg1/Atp2b4/Gapdh/Pgk1/Eno1/Ldha/Esd/Aldoa/Gpi1/Pkm/Tpi1/Pon3/Nos2",14
"GO:0036293","GO:0036293","response to decreased oxygen levels","12/190","246/28943",9.27897994611588e-08,1.97970431899143e-06,1.12741393055182e-06,"Cav1/Egln3/Fam162a/Pgk1/Eno1/Bnip3/P4hb/Egln1/Cd38/Hif1a/Higd1a/Nos2",12
"GO:0010632","GO:0010632","regulation of epithelial cell migration","12/190","248/28943",1.01327728511742e-07,2.14876195189445e-06,1.22368988882122e-06,"Atp2b4/Ceacam1/Gpi1/Hif1a/Mmp9/Met/Anxa3/Anxa1/Ptgs2/Lcn2/Sash1/Tnf",12
"GO:0098754","GO:0098754","detoxification","7/190","58/28943",1.06561019826453e-07,2.2461265564624e-06,1.27913766982546e-06,"Sod2/Esd/Abcc1/Prdx6/Mt2/Mt1/Cd36",7
"GO:0008360","GO:0008360","regulation of cell shape","10/190","159/28943",1.072506779687e-07,2.24712648031426e-06,1.27970711247872e-06,"Fn1/Aldoa/Pdpn/Fmnl2/Fgr/Ezr/Msn/Rhoc/Anxa1/Ccl3",10
"GO:0042176","GO:0042176","regulation of protein catabolic process","14/190","355/28943",1.08451713751549e-07,2.25876515724207e-06,1.28633517626367e-06,"Cav1/Gja1/Lrrk2/Irak3/Fbxl5/Anxa2/Egln1/Gpx1/Ezr/Msn/Nos2/Il1b/Tnfrsf1b/Tnf",14
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","12/190","251/28943",1.15453554276777e-07,2.39036678351742e-06,1.36128046244746e-06,"Gapdh/Lrrk2/Pgk1/Pgam1/Eno1/Pid1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Fam20c",12
"GO:0045862","GO:0045862","positive regulation of proteolysis","14/190","357/28943",1.16166949326149e-07,2.39098915113056e-06,1.36163489210155e-06,"Cav1/Lrrk2/Fam162a/S100a8/Eno1/Malt1/Map3k5/Tnip1/S100a10/Nlrp3/Cflar/Il1b/Tnfrsf1b/Tnf",14
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","7/190","59/28943",1.20238759252017e-07,2.45414314583741e-06,1.39760020910342e-06,"Prdx5/Sod2/Cybb/Gpx1/Prdx6/Txnrd1/Ncf1",7
"GO:0042542","GO:0042542","response to hydrogen peroxide","9/190","122/28943",1.20638074045165e-07,2.45414314583741e-06,1.39760020910342e-06,"Sod2/Lrrk2/Bnip3/Txn1/Gpx1/Map3k5/Met/Anxa1/Lcn2",9
"GO:0019318","GO:0019318","hexose metabolic process","12/190","253/28943",1.25822879523807e-07,2.53019687042414e-06,1.4409117419151e-06,"Gapdh/Pgk1/Pgam1/Eno1/Ldha/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Tnf/Cd36",12
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","12/190","253/28943",1.25822879523807e-07,2.53019687042414e-06,1.4409117419151e-06,"Arg1/Il1a/Ceacam1/Bst1/Mif/Cd38/Cd44/Cebpb/Anxa1/Il1b/Sdc4/Tnfrsf1b",12
"GO:2000191","GO:2000191","regulation of fatty acid transport","6/190","37/28943",1.45131608845353e-07,2.90180285342794e-06,1.65253615364964e-06,"Ptges/Il1a/Mif/Il1b/Pla2g4a/Acsl1",6
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","12/190","257/28943",1.49089963808391e-07,2.94726431279978e-06,1.67842581914531e-06,"Gapdh/Lrrk2/Pgk1/Pgam1/Eno1/Pid1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Fam20c",12
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","12/190","257/28943",1.49089963808391e-07,2.94726431279978e-06,1.67842581914531e-06,"Gapdh/Lrrk2/Pgk1/Pgam1/Eno1/Pid1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Fam20c",12
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","12/190","258/28943",1.55475838006036e-07,3.05623571451191e-06,1.74048350884344e-06,"Arg1/Il1a/Ceacam1/Bst1/Mif/Cd38/Cd44/Cebpb/Anxa1/Il1b/Sdc4/Tnfrsf1b",12
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","9/190","126/28943",1.59246515325781e-07,3.11286903421737e-06,1.77273539260044e-06,"Arg1/Irak3/Malt1/Mif/Nlrp3/Il1b/Tnfrsf1b/Tnf/Cd36",9
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","5/190","20/28943",1.65514494653046e-07,3.21741787106116e-06,1.83227449343986e-06,"Ptges/Il1a/Mif/Il1b/Pla2g4a",5
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","10/190","168/28943",1.79584865148613e-07,3.47164333234805e-06,1.97705233920514e-06,"Cav1/Il1a/Ceacam1/Plcb1/Klf7/Cebpb/Vcl/Mmp9/Il1b/Tnf",10
"GO:0031589","GO:0031589","cell-substrate adhesion","14/190","371/28943",1.85602357765863e-07,3.56825631770744e-06,2.03207208357882e-06,"Trem1/Fn1/Itgb2/Bst1/Pdpn/P4hb/Carmil1/Nedd9/Vcl/Myadm/Itgam/S100a10/Sdc4/Cd36",14
"GO:0030168","GO:0030168","platelet activation","8/190","95/28943",2.22091577986831e-07,4.22884596200142e-06,2.40826865001089e-06,"Slc7a11/Ceacam1/Fn1/Pdpn/Cd9/Plek/Pla2g4a/Pf4",8
"GO:0002699","GO:0002699","positive regulation of immune effector process","13/190","320/28943",2.22994282187233e-07,4.22884596200142e-06,2.40826865001089e-06,"Arg1/Itgb2/Malt1/Mif/Gpi1/Cxcl1/Fgr/Itgam/Nlrp3/Anxa1/Il1b/Tnf/Cd36",13
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","10/190","172/28943",2.23588597590815e-07,4.22884596200142e-06,2.40826865001089e-06,"Eno1/Pid1/Hif1a/Nos2/Anxa1/Il1b/Ptgs2/Pla2g4a/Tnf/Cd36",10
"GO:0005996","GO:0005996","monosaccharide metabolic process","12/190","268/28943",2.34107184167118e-07,4.40398407204702e-06,2.50800735499917e-06,"Gapdh/Pgk1/Pgam1/Eno1/Ldha/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Tnf/Cd36",12
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","7/190","65/28943",2.37364538386879e-07,4.44138245890743e-06,2.52930521343294e-06,"Sod2/Fam162a/Bnip3/Gpx1/Higd1a/Mmp9/Plaur",7
"GO:0015909","GO:0015909","long-chain fatty acid transport","7/190","66/28943",2.64062224240849e-07,4.88864403501975e-06,2.78401442766877e-06,"Slc2a1/Mif/Abcc1/Anxa1/Pla2g4a/Acsl1/Cd36",7
"GO:0070265","GO:0070265","necrotic cell death","7/190","66/28943",2.64062224240849e-07,4.88864403501975e-06,2.78401442766877e-06,"Cav1/Bnip3/Pygl/Map3k5/Cflar/Fth1/Tnf",7
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","6/190","41/28943",2.74647618283823e-07,5.05785271776367e-06,2.88037640671068e-06,"Ptges/Mif/Anxa1/Il1b/Ptgs2/Pla2g4a",6
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","9/190","135/28943",2.87342403305088e-07,5.26393229929058e-06,2.9977358471013e-06,"Egln3/Fam162a/Pgk1/Eno1/Bnip3/P4hb/Egln1/Hif1a/Higd1a",9
"GO:1903034","GO:1903034","regulation of response to wounding","10/190","177/28943",2.91710794303709e-07,5.31612536077437e-06,3.02745906588225e-06,"Klk8/Cav1/Gja1/Ceacam1/Anxa2/Cd9/Plaur/Anxa1/Tnf/Cd36",10
"GO:0046034","GO:0046034","ATP metabolic process","11/190","224/28943",3.01814946430383e-07,5.47176423606171e-06,3.11609322930305e-06,"Gapdh/Pgk1/Pgam1/Eno1/Pid1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a/Fam20c",11
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","9/190","136/28943",3.05979282290884e-07,5.5186675708031e-06,3.1428040226622e-06,"Gapdh/Pgk1/Pgam1/Eno1/Aldoa/Gpi1/Pkm/Tpi1/Hif1a",9
"GO:0061041","GO:0061041","regulation of wound healing","9/190","137/28943",3.25656548370752e-07,5.84344750127826e-06,3.32776165217724e-06,"Cav1/Gja1/Ceacam1/Anxa2/Cd9/Plaur/Anxa1/Tnf/Cd36",9
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","9/190","138/28943",3.46422802007209e-07,6.1843540011389e-06,3.52190313748468e-06,"Trem1/Fn1/P4hb/Carmil1/Nedd9/Myadm/S100a10/Sdc4/Cd36",9
"GO:0031649","GO:0031649","heat generation","5/190","23/28943",3.53523860312641e-07,6.27908622961386e-06,3.57585181710836e-06,"Ptges/Il1a/Il1b/Ptgs2/Tnf",5
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","12/190","280/28943",3.73915499231547e-07,6.60772894854133e-06,3.76300925063965e-06,"Arg1/Il1a/Ceacam1/Bst1/Mif/Cd38/Cd44/Cebpb/Anxa1/Il1b/Sdc4/Tnfrsf1b",12
