"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032612","BP","GO:0032612","interleukin-1 production","12/210","123/28943",1.10286520174365e-10,4.31568567103372e-09,2.82895616846156e-09,"Il1b/Jak2/Ifi205/Ifi204/Ifi211/Gbp5/Ccl3/Tnf/Slamf9/Mndal/Nlrp3/Malt1",12
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","18/210","351/28943",1.17786471154804e-10,4.54931123655049e-09,2.98209903730277e-09,"Lst1/Ccl5/Aif1/Il1b/Ptprc/Slfn1/Cfb/Jak2/Cd274/Itgal/Lyn/Cd40/Pnp/Rac2/Malt1/Cd86/Cd74/Il15",18
"GO:0002224","BP","GO:0002224","toll-like receptor signaling pathway","12/210","124/28943",1.2133221895252e-10,4.62617973288197e-09,3.03248676788214e-09,"Irf7/Acod1/Pik3ap1/Irak3/Lyn/Tnip1/Rsad2/Nmi/Cd40/Irak2/Cd14/Cd86",12
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","14/210","189/28943",1.23600220730277e-10,4.65300071458028e-09,3.05006807185173e-09,"Fcer1g/Ptprc/Jak2/Cd274/Clec4a3/Irak3/Ifih1/Rigi/Oas3/Ccl3/Clec4a2/Thbs1/Ccl4/Cd14",14
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","10/210","74/28943",1.56390379751794e-10,5.81381236727293e-09,3.81098662237266e-09,"Jak2/Ifi205/Ifi204/Ifi211/Gbp5/Ccl3/Tnf/Mndal/Nlrp3/Malt1",10
"GO:0032640","BP","GO:0032640","tumor necrosis factor production","14/210","193/28943",1.63260911902396e-10,5.99429570367561e-09,3.92929446190041e-09,"Fcer1g/Ptprc/Jak2/Clec4a3/Irak3/Ifih1/Rigi/Oas3/Ccl3/Clec4a2/Slamf9/Thbs1/Ccl4/Cd14",14
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","9/210","54/28943",1.88108286930544e-10,6.82236640648094e-09,4.47209945308559e-09,"C3/Ccl5/Fcer1g/Il1b/Fcgr1/Ptgs2/Tnf/Ptges/Nlrp3",9
"GO:0097530","BP","GO:0097530","granulocyte migration","13/210","163/28943",2.30669405328845e-10,8.2651904993733e-09,5.4178787402539e-09,"Ccl5/Fcer1g/Il1b/Sell/Cxcl10/Ccl3/Rac2/Thbs1/Ccl4/Cd74/Cxcl2/Cxcl9/Ccl12",13
"GO:0002474","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","9/210","56/28943",2.64645022019337e-10,9.3696939938751e-09,6.14188697719063e-09,"Fcer1g/Fcgr1/H2-Q4/Clec4a3/H2-Q7/H2-T22/H2-T23/Clec4a2/H2-Q6",9
"GO:1990266","BP","GO:1990266","neutrophil migration","12/210","133/28943",2.76077729014026e-10,9.59029896411238e-09,6.28649477278028e-09,"Ccl5/Fcer1g/Il1b/Sell/Cxcl10/Ccl3/Rac2/Ccl4/Cd74/Cxcl2/Cxcl9/Ccl12",12
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion","17/210","324/28943",2.77325390354292e-10,9.59029896411238e-09,6.28649477278028e-09,"Ccl5/Aif1/Il1b/Ptprc/Sirpb1c/Jak2/Cd274/Itgal/Sirpb1a/Gm5150/Tnf/Pnp/Nlrp3/Malt1/Cd86/Cd74/Il15",17
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","14/210","202/28943",2.98372024882283e-10,1.01995218620679e-08,6.68584380014505e-09,"Ccl5/Stat1/Traf1/Acod1/Jak2/Pid1/Nos2/Cd40/Ccl3/Gbp3/Tnf/Ccl4/Cd14/Ccl12",14
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","10/210","79/28943",3.03905849994356e-10,1.0270636339582e-08,6.73245973910941e-09,"Fcer1g/Fcgr1/H2-Q4/Clec4a3/H2-Q7/H2-T22/H2-T23/Clec4a2/H2-Q6/Cd74",10
"GO:0032479","BP","GO:0032479","regulation of type I interferon production","11/210","107/28943",3.80355917329905e-10,1.27098707656083e-08,8.33139158953263e-09,"Isg15/Irf7/Stat1/Acod1/Ifih1/Gbp4/Hmgb2/Nmi/Rigi/Oas3/Cd14",11
"GO:0001660","BP","GO:0001660","fever generation","6/210","14/28943",3.88587235582395e-10,1.28406493180227e-08,8.41711766431106e-09,"Ccl5/Il1b/Ptgs2/Tnf/Ptges/Il1rn",6
"GO:0002218","BP","GO:0002218","activation of innate immune response","9/210","59/28943",4.30777642317905e-10,1.40783814093786e-08,9.22845799390122e-09,"Ifi209/Zbp1/Klrk1/Ifi214/Ifi205/Ifi204/Ifi211/Trim30d/Mndal",9
"GO:0006953","BP","GO:0006953","acute-phase response","8/210","41/28943",5.22754036550026e-10,1.68985924423889e-08,1.10771221474903e-08,"Ccl5/Il1b/Hp/Ptgs2/Tnf/Ptges/Il1rn/Saa3",8
"GO:0002709","BP","GO:0002709","regulation of T cell mediated immunity","11/210","111/28943",5.6643643924573e-10,1.81137846270624e-08,1.18736874418007e-08,"Il1b/Ptprc/H2-Q4/H2-Q7/Rsad2/H2-T22/H2-T23/H2-Q6/Pnp/Nlrp3/Malt1",11
"GO:0032606","BP","GO:0032606","type I interferon production","11/210","112/28943",6.2417299201733e-10,1.97477710453142e-08,1.29447747056674e-08,"Isg15/Irf7/Stat1/Acod1/Ifih1/Gbp4/Hmgb2/Nmi/Rigi/Oas3/Cd14",11
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","10/210","85/28943",6.35623527527146e-10,1.9762004718758e-08,1.2954104958461e-08,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Nos2/Tnf/Slc7a2",10
"GO:0006909","BP","GO:0006909","phagocytosis","18/210","390/28943",6.41123268744026e-10,1.9762004718758e-08,1.2954104958461e-08,"C3/Fcer1g/Aif1/Il1b/Ptprc/Hck/Sirpb1c/Fcgr1/Cfb/Itgal/Sirpb1a/Stap1/Gm5150/Met/Tnf/Rac2/Thbs1/Il15",18
"GO:0001818","BP","GO:0001818","negative regulation of cytokine production","16/210","297/28943",6.44557652225799e-10,1.9762004718758e-08,1.2954104958461e-08,"Ptprc/Bst2/Acod1/Cd274/Clec4a3/Irak3/Gbp4/N4bp1/Nmi/Met/Oas3/Clec4a2/Tnf/Nlrp3/Thbs1/Srgn",16
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","12/210","149/28943",1.03167570298081e-09,3.130819939454e-08,2.0522700342862e-08,"Ccl5/Aif1/Il1b/Ptprc/Jak2/Cd274/Itgal/Cd40/Pnp/Cd86/Cd74/Il15",12
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","13/210","186/28943",1.18001679119242e-09,3.54481811818813e-08,2.32364816298602e-08,"Fcer1g/Ptprc/Jak2/Clec4a3/Irak3/Ifih1/Rigi/Oas3/Ccl3/Clec4a2/Thbs1/Ccl4/Cd14",13
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","10/210","91/28943",1.25711841891465e-09,3.73867017785217e-08,2.45071927561046e-08,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Nos2/Tnf/Slc7a2",10
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","12/210","152/28943",1.29773349208184e-09,3.82124693609049e-08,2.50484880389325e-08,"Ccl5/Aif1/Il1b/Ptprc/Jak2/Cd274/Itgal/Cd40/Pnp/Cd86/Cd74/Il15",12
"GO:0001906","BP","GO:0001906","cell killing","15/210","273/28943",1.71543893368777e-09,5.00168175371317e-08,3.27863044911223e-08,"C3/Ptprc/Fcgr1/H2-Q4/H2-Q7/Klrk1/Stap1/Cxcl10/H2-T22/H2-T23/Nos2/H2-Q6/Pnp/Cxcl9/Ccl12",15
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","10/210","96/28943",2.13805451254635e-09,6.17337293234257e-08,4.0466805899191e-08,"Jak2/Ifi205/Ifi204/Ifi211/Gbp5/Ccl3/Tnf/Mndal/Nlrp3/Malt1",10
"GO:0002688","BP","GO:0002688","regulation of leukocyte chemotaxis","11/210","126/28943",2.21198872361972e-09,6.32543698465869e-08,4.14635942929526e-08,"Ccl5/Aif1/Il1b/Sell/Lyn/Stap1/Cxcl10/Rac2/Thbs1/Cd74/Ccl12",11
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","8/210","50/28943",2.77756405870525e-09,7.86711953389468e-08,5.15694098919511e-08,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Tnf",8
"GO:0002675","BP","GO:0002675","positive regulation of acute inflammatory response","7/210","33/28943",3.4860090383714e-09,9.78055743407222e-08,6.41121026719348e-08,"C3/Ccl5/Fcer1g/Il1b/Fcgr1/Ptgs2/Tnf",7
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","18/210","435/28943",3.58774077696876e-09,9.97190754271504e-08,6.5366413368875e-08,"Isg15/Ccl5/Ptprc/Stat1/Hcls1/Lyn/Hmgb2/Fgl2/Inpp4b/Mmp14/Ccl3/Tnf/Pnp/Nlrp3/Malt1/Cd74/Tmem176b/Il15",18
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","8/210","52/28943",3.84521764332791e-09,1.05885900659789e-07,6.94088019049054e-08,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Tnf",8
"GO:0031343","BP","GO:0031343","positive regulation of cell killing","10/210","102/28943",3.8879195860149e-09,1.0607956742026e-07,6.95357515528691e-08,"Ptprc/H2-Q4/H2-Q7/Klrk1/Stap1/H2-T22/H2-T23/Nos2/H2-Q6/Pnp",10
"GO:0002700","BP","GO:0002700","regulation of production of molecular mediator of immune response","13/210","207/28943",4.33828122545025e-09,1.17291348768082e-07,7.6885137124726e-08,"Fcer1g/Il1b/Ptprc/Bst2/Irak3/Rsad2/Rigi/Cd40/Tnf/Nlrp3/Malt1/Cd86/Cd74",13
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","11/210","137/28943",5.37721089122746e-09,1.44070497211806e-07,9.44390191612448e-08,"Isg15/Ptprc/Irf7/Zbp1/Irak3/Stap1/Parp14/Oas3/Irak2/Il1rn/Cd74",11
"GO:0042102","BP","GO:0042102","positive regulation of T cell proliferation","10/210","110/28943",8.13989090954221e-09,2.16143174687308e-07,1.41683063575866e-07,"Ccl5/Aif1/Il1b/Ptprc/Jak2/Cd274/Itgal/Pnp/Cd86/Il15",10
"GO:0031620","BP","GO:0031620","regulation of fever generation","5/210","11/28943",8.5490466650821e-09,2.24998803380125e-07,1.47487977864295e-07,"Ccl5/Il1b/Ptgs2/Tnf/Ptges",5
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","10/210","111/28943",8.88973788679923e-09,2.31912986625798e-07,1.52020263770565e-07,"Fcer1g/Ptprc/Jak2/Ifih1/Rigi/Oas3/Ccl3/Thbs1/Ccl4/Cd14",10
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","18/210","465/28943",1.00844595421181e-08,2.60792892854429e-07,1.70951204320392e-07,"Ccl5/Aif1/Il1b/Ptprc/Sirpb1c/Jak2/Cd274/Itgal/Sirpb1a/Gm5150/Mmp14/Cd40/Pnp/Nlrp3/Malt1/Cd86/Cd74/Il15",18
"GO:0031341","BP","GO:0031341","regulation of cell killing","11/210","146/28943",1.04990757340406e-08,2.68807190228313e-07,1.76204621209371e-07,"C3/Ptprc/H2-Q4/H2-Q7/Klrk1/Stap1/H2-T22/H2-T23/Nos2/H2-Q6/Pnp",11
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","10/210","113/28943",1.05751315590829e-08,2.68807190228313e-07,1.76204621209371e-07,"Fcer1g/Ptprc/Jak2/Ifih1/Rigi/Oas3/Ccl3/Thbs1/Ccl4/Cd14",10
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","12/210","183/28943",1.06848283772814e-08,2.69293894864702e-07,1.76523658828949e-07,"Ccl5/Stat1/Traf1/Acod1/Jak2/Pid1/Cd40/Ccl3/Gbp3/Tnf/Ccl4/Ccl12",12
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","11/210","148/28943",1.21056582395053e-08,3.00018563369073e-07,1.96663851399683e-07,"Fcer1g/Il1b/Bst2/Irak3/Rsad2/Rigi/Tnf/Slamf9/Nlrp3/Malt1/Cd74",11
"GO:0002456","BP","GO:0002456","T cell mediated immunity","11/210","148/28943",1.21056582395053e-08,3.00018563369073e-07,1.96663851399683e-07,"Il1b/Ptprc/H2-Q4/H2-Q7/Rsad2/H2-T22/H2-T23/H2-Q6/Pnp/Nlrp3/Malt1",11
"GO:0031649","BP","GO:0031649","heat generation","6/210","23/28943",1.23698375392482e-08,3.0325141257995e-07,1.98783002193773e-07,"Ccl5/Il1b/Ptgs2/Tnf/Ptges/Il1rn",6
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","8/210","60/28943",1.24400377722777e-08,3.0325141257995e-07,1.98783002193773e-07,"Ccl5/Aif1/Lyn/Cxcl10/Ccl3/Ptpro/Ccl4/Ccl12",8
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","7/210","40/28943",1.45726905818332e-08,3.52351071466438e-07,2.30968104044117e-07,"Fcer1g/Fcgr1/Psme1/Clec4a3/Psme2/Clec4a2/Cd74",7
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","10/210","117/28943",1.48148218043917e-08,3.5531677456662e-07,2.32912139063951e-07,"Jak2/Ifi205/Ifi204/Ifi211/Gbp5/Ccl3/Tnf/Mndal/Nlrp3/Malt1",10
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","13/210","231/28943",1.61536534768859e-08,3.84327723522069e-07,2.51928978856359e-07,"Ccl5/Aif1/Il1b/Sema4d/Sell/Lyn/Stap1/Cxcl10/Met/Rac2/Thbs1/Cd74/Ccl12",13
"GO:2000106","BP","GO:2000106","regulation of leukocyte apoptotic process","10/210","119/28943",1.74507376163439e-08,4.11892806912752e-07,2.69998045659723e-07,"Ccl5/Fcer1g/Bcl2a1a/Rapgef2/Hcls1/Cd274/Lyn/Pnp/Slc7a11/Cd74",10
"GO:0042098","BP","GO:0042098","T cell proliferation","13/210","237/28943",2.18966868217068e-08,5.11000921752848e-07,3.34963970936281e-07,"Ccl5/Aif1/Il1b/Ptprc/Slfn1/Jak2/Cd274/Itgal/Pnp/Rac2/Malt1/Cd86/Il15",13
"GO:0001912","BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","9/210","91/28943",2.19933147223821e-08,5.11000921752848e-07,3.34963970936281e-07,"Ptprc/H2-Q4/H2-Q7/Klrk1/Stap1/H2-T22/H2-T23/H2-Q6/Pnp",9
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","12/210","196/28943",2.298973179095e-08,5.30011336017715e-07,3.47425404135776e-07,"Ccl5/Aif1/Il1b/Ptprc/Slfn1/Jak2/Cd274/Itgal/Pnp/Rac2/Cd86/Il15",12
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","10/210","126/28943",3.02386490877848e-08,6.91767249131323e-07,4.53457312636254e-07,"Fcer1g/Il1b/Bst2/Irak3/Rsad2/Rigi/Tnf/Nlrp3/Malt1/Cd74",10
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","11/210","167/28943",4.2378396328134e-08,9.62086646411225e-07,6.30653194051459e-07,"Fcer1g/Aif1/Il1b/Irak3/Ifih1/Rigi/Met/Nos2/Tnf/Pou2f2/Cd74",11
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","15/210","349/28943",4.59576542577399e-08,1.03543987698878e-06,6.78736648208408e-07,"Ccl5/Ptprc/Hcls1/Lyn/Fgl2/Inpp4b/Mmp14/Ccl3/Tnf/Pnp/Nlrp3/Malt1/Cd74/Tmem176b/Il15",15
"GO:0032481","BP","GO:0032481","positive regulation of type I interferon production","8/210","72/28943",5.40164593627834e-08,1.2078567680069e-06,7.91756887533635e-07,"Isg15/Irf7/Stat1/Ifih1/Hmgb2/Rigi/Oas3/Cd14",8
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","16/210","407/28943",5.55015497267172e-08,1.23180305139744e-06,8.07453810635351e-07,"Isg15/Aif1/Sema4d/Acod1/Irak3/Aoah/Stap1/Parp14/Ifi204/Nmi/Fgl2/Oas3/Tnf/Nlrp3/Thbs1/Ccl12",16
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","8/210","73/28943",6.02893866728562e-08,1.32815285900055e-06,8.70611650043897e-07,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Tnf",8
"GO:0032635","BP","GO:0032635","interleukin-6 production","11/210","176/28943",7.25891310816124e-08,1.58735349879938e-06,1.04051912355376e-06,"Fcer1g/Aif1/Il1b/Irak3/Ifih1/Rigi/Met/Nos2/Tnf/Pou2f2/Cd74",11
"GO:0031650","BP","GO:0031650","regulation of heat generation","5/210","16/28943",7.84721883453827e-08,1.70347655576035e-06,1.11663843884478e-06,"Ccl5/Il1b/Ptgs2/Tnf/Ptges",5
"GO:0001916","BP","GO:0001916","positive regulation of T cell mediated cytotoxicity","7/210","51/28943",8.45840340797259e-08,1.82284722719641e-06,1.19488658364342e-06,"Ptprc/H2-Q4/H2-Q7/H2-T22/H2-T23/H2-Q6/Pnp",7
"GO:0032647","BP","GO:0032647","regulation of interferon-alpha production","6/210","31/28943",8.59604154363761e-08,1.82604482505559e-06,1.19698262697871e-06,"Irf7/Stat1/Ifih1/Gbp4/Nmi/Rigi",6
"GO:0035455","BP","GO:0035455","response to interferon-alpha","6/210","31/28943",8.59604154363761e-08,1.82604482505559e-06,1.19698262697871e-06,"Ifitm3/Bst2/Ifit3/Ifit1/Ifit2/Ifi204",6
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","16/210","422/28943",9.10118552196257e-08,1.91964012356856e-06,1.25833487022581e-06,"Fcer1g/Il1b/Ptprc/Bst2/Irak3/Rsad2/Rigi/Fgl2/Cd40/Tnf/Slamf9/Pou2f2/Nlrp3/Malt1/Cd86/Cd74",16
"GO:0080164","BP","GO:0080164","regulation of nitric oxide metabolic process","8/210","77/28943",9.20627312384167e-08,1.92813072326092e-06,1.26390050595662e-06,"Aif1/Il1b/Sod2/Ass1/Jak2/Klrk1/Ptgs2/Tnf",8
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response","10/210","142/28943",9.42803949910188e-08,1.9607684944286e-06,1.2852947480557e-06,"Fcer1g/Il1b/Ptprc/Rsad2/Rigi/Cd40/Nlrp3/Malt1/Cd86/Cd74",10
"GO:0032755","BP","GO:0032755","positive regulation of interleukin-6 production","9/210","108/28943",9.86910765934698e-08,2.03824487353458e-06,1.33608094920399e-06,"Fcer1g/Aif1/Il1b/Ifih1/Rigi/Nos2/Tnf/Pou2f2/Cd74",9
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","13/210","271/28943",1.05250525723352e-07,2.15872457587068e-06,1.4150560699793e-06,"Il1b/Traf1/Jak2/Hcls1/Irak3/Slco3a1/Rigi/Cd40/Trim30d/Tnf/Irak2/Nlrp3/Malt1",13
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","13/210","272/28943",1.09835233074632e-07,2.23583449437964e-06,1.46560205415039e-06,"Ccl5/Fcer1g/Aif1/Jak2/Klrk1/Lyn/Stap1/Nmi/Tnf/Rac2/Thbs1/Slc7a2/Il15",13
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","5/210","17/28943",1.10513675411502e-07,2.23583449437964e-06,1.46560205415039e-06,"Clec4a3/Fgl2/Clec4a2/Thbs1/Cd74",5
"GO:0071674","BP","GO:0071674","mononuclear cell migration","11/210","184/28943",1.14144349691807e-07,2.29368443232049e-06,1.50352301301014e-06,"Ccl5/Aif1/Itgal/Lyn/Cxcl10/Ccl3/Slamf9/Ptpro/Thbs1/Ccl4/Ccl12",11
"GO:0007249","BP","GO:0007249","I-kappaB kinase/NF-kappaB signaling","12/210","230/28943",1.33115604183047e-07,2.65695172376096e-06,1.74164676048749e-06,"Il1b/Stat1/Traf1/Alpk1/Tnip1/Cd40/Trim30d/Tnf/Irak2/Malt1/Cd74/Saa3",12
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process","10/210","148/28943",1.3919365093992e-07,2.75974611930214e-06,1.80902906344373e-06,"Ccl5/Fcer1g/Bcl2a1a/Rapgef2/Hcls1/Cd274/Lyn/Pnp/Slc7a11/Cd74",10
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","16/210","436/28943",1.41689727902855e-07,2.79063079988802e-06,1.82927414483156e-06,"Il1b/Hck/Traf1/Acod1/Jak2/Hcls1/Irak3/Slco3a1/Rigi/Cd40/Nupr1/Trim30d/Tnf/Irak2/Nlrp3/Malt1",16
"GO:0042531","BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","7/210","55/28943",1.44661241611664e-07,2.83041139837558e-06,1.85535055031026e-06,"Ccl5/Jak2/Hcls1/Lyn/Parp14/Cd40/Il15",7
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","9/210","113/28943",1.46000607897843e-07,2.83794645678553e-06,1.86028982336984e-06,"Bcl2a1a/Sod2/Bcl2a1d/Ifi204/Nupr1/Tnf/Pnp/Bcl2a1b/Cd74",9
"GO:0032607","BP","GO:0032607","interferon-alpha production","6/210","34/28943",1.54194783954511e-07,2.97776160701763e-06,1.95193943871328e-06,"Irf7/Stat1/Ifih1/Gbp4/Nmi/Rigi",6
"GO:0033674","BP","GO:0033674","positive regulation of kinase activity","16/210","440/28943",1.60279981653641e-07,3.05857804054466e-06,2.00491506427236e-06,"Il1b/Ptprc/Rapgef2/Lmo4/Jak2/Lyn/Met/Cd40/Daxx/Tnf/Thbs1/Il1rn/Acsl1/Malt1/Cd86/Cd74",16
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","12/210","234/28943",1.60436507842961e-07,3.05857804054466e-06,2.00491506427236e-06,"Ccl5/Aif1/Il1b/Sell/Lyn/Stap1/Cxcl10/Mmp14/Rac2/Thbs1/Cd74/Ccl12",12
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","16/210","445/28943",1.86625263198648e-07,3.53518173727884e-06,2.31733146123966e-06,"Psmb8/Stat1/Bcl2a1d/Psme1/Jak2/Lyn/Psme2/Psmb9/Ptgs2/Ifi204/Slpi/Tnf/Nlrp3/Thbs1/Malt1/Stfa3",16
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","12/210","238/28943",1.92654739485938e-07,3.62629870399481e-06,2.37705914409032e-06,"Bcl2a1a/Il1b/Ptprc/Traf1/Bcl2a1d/Jak2/Hmgb2/Trps1/Daxx/Tnf/Thbs1/Bcl2a1b",12
"GO:0001914","BP","GO:0001914","regulation of T cell mediated cytotoxicity","7/210","58/28943",2.10432124538451e-07,3.93600715960599e-06,2.58007477421523e-06,"Ptprc/H2-Q4/H2-Q7/H2-T22/H2-T23/H2-Q6/Pnp",7
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","10/210","155/28943",2.14510175273064e-07,3.98720788288808e-06,2.61363713556391e-06,"Il1b/Traf1/Irak3/Slco3a1/Cd40/Trim30d/Tnf/Irak2/Nlrp3/Malt1",10
"GO:0002687","BP","GO:0002687","positive regulation of leukocyte migration","10/210","160/28943",2.88269629605083e-07,5.32493092202185e-06,3.49052209237407e-06,"Ccl5/Aif1/Il1b/Sell/Cxcl10/Mmp14/Rac2/Thbs1/Cd74/Ccl12",10
"GO:0001910","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","9/210","125/28943",3.4692463962767e-07,6.36885110032525e-06,4.17481762566891e-06,"Ptprc/H2-Q4/H2-Q7/Klrk1/Stap1/H2-T22/H2-T23/H2-Q6/Pnp",9
"GO:0002922","BP","GO:0002922","positive regulation of humoral immune response","5/210","21/28943",3.54930079670029e-07,6.47584084011452e-06,4.24495000031575e-06,"C3/Il1b/Ptprc/Acod1/Tnf",5
"GO:0070098","BP","GO:0070098","chemokine-mediated signaling pathway","7/210","63/28943",3.75519957899249e-07,6.80973387068515e-06,4.46381875500262e-06,"Ccl5/Cxcl10/Ccl3/Ccl4/Cxcl2/Cxcl9/Ccl12",7
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","11/210","210/28943",4.30867067036873e-07,7.71926902028711e-06,5.06002414808046e-06,"Ccl5/Ptprc/Hcls1/Mmp14/Ccl3/Tnf/Pnp/Nlrp3/Malt1/Cd74/Il15",11
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","11/210","210/28943",4.30867067036873e-07,7.71926902028711e-06,5.06002414808046e-06,"Ccl5/Ptprc/Hcls1/Mmp14/Ccl3/Tnf/Pnp/Nlrp3/Malt1/Cd74/Il15",11
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","14/210","361/28943",4.53030987634235e-07,8.06774944445637e-06,5.28845502110686e-06,"Psmb8/Stat1/Bcl2a1d/Psme1/Jak2/Lyn/Psme2/Psmb9/Ptgs2/Ifi204/Tnf/Nlrp3/Thbs1/Malt1",14
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","10/210","169/28943",4.78288130605456e-07,8.46683869297991e-06,5.55006026241419e-06,"Ptprc/Fcgr1/H2-Q4/H2-Q7/Klrk1/Stap1/H2-T22/H2-T23/H2-Q6/Pnp",10
"GO:0032608","BP","GO:0032608","interferon-beta production","7/210","67/28943",5.75951647804934e-07,1.00757658857169e-05,6.604721063373e-06,"Isg15/Irf7/Ifih1/Hmgb2/Nmi/Rigi/Oas3",7
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production","7/210","67/28943",5.75951647804934e-07,1.00757658857169e-05,6.604721063373e-06,"Isg15/Irf7/Ifih1/Hmgb2/Nmi/Rigi/Oas3",7
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","5/210","23/28943",5.80017535483937e-07,1.00875564358434e-05,6.6124498351262e-06,"Il1b/Zbp1/Irak3/Irak2/Il1rn",5
"GO:0050830","BP","GO:0050830","defense response to Gram-positive bacterium","10/210","174/28943",6.25365420343525e-07,1.08130044191956e-05,7.08798505799393e-06,"Il1b/Hck/Klrk1/Gbp2/Gbp4/Hmgb2/Gbp2b/Gbp3/Tnf/Nlrp3",10
"GO:0002690","BP","GO:0002690","positive regulation of leukocyte chemotaxis","8/210","99/28943",6.5353133879341e-07,1.11701275952391e-05,7.32208130335993e-06,"Ccl5/Aif1/Il1b/Sell/Cxcl10/Rac2/Thbs1/Cd74",8
"GO:0062207","BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","8/210","99/28943",6.5353133879341e-07,1.11701275952391e-05,7.32208130335993e-06,"Slc15a3/Irf7/Acod1/Pik3ap1/Irak3/Lyn/Rsad2/Oasl1",8
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","7/210","70/28943",7.7945738618378e-07,1.3096645573506e-05,8.58492464592542e-06,"Isg15/Ptprc/Irak3/Stap1/Parp14/Oas3/Il1rn",7
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","7/210","70/28943",7.7945738618378e-07,1.3096645573506e-05,8.58492464592542e-06,"Ccl5/Jak2/Hcls1/Lyn/Parp14/Cd40/Il15",7
"GO:0150076","BP","GO:0150076","neuroinflammatory response","7/210","70/28943",7.7945738618378e-07,1.3096645573506e-05,8.58492464592542e-06,"Aif1/Il1b/Jak2/Stap1/Ptgs2/Nupr1/Tnf",7
